-1.8212906,7.6277886,8.2419140
-2.0215713,7.6361276,8.3368842
-2.2210750,7.6441199,8.4300358
-2.4211347,7.6517005,8.5214345
-2.6209228,7.6587339,8.6111420
-2.8208186,7.6651598,8.6992162
-3.0208363,7.6709192,8.7857120
-3.2206178,7.6759756,8.8706810
-3.4207923,7.6803355,8.8446738
-3.6205204,7.6840064,8.5635576
-3.8207434,7.6870528,8.2713471
-4.0204998,7.6895435,7.9651840
-4.2206247,7.6915994,7.6431443
-4.4204944,7.6933597,7.3022379
-4.6203598,7.6949969,6.9406722
-4.8203930,7.6967085,6.5689143
-5.0199194,7.6986980,6.1837622
-5.2200022,7.7011881,5.7778369
-5.4193953,7.7042964,5.3443822
-5.6194388,7.7078022,4.8855121
-5.8195332,7.7100604,4.4449692
-6.0200879,7.7075856,4.0955970
-6.2203417,7.6933360,3.8271836
-6.4167228,7.6602845,3.6537443
-6.6085771,7.6007086,3.5549166
-6.7853060,7.5116815,3.5306831
-6.9439930,7.3902102,3.5166127
-7.0761924,7.2408056,3.5024859
-7.1784464,7.0695871,3.5220603
-7.2498563,6.8829071,3.5778347
-7.2908596,6.6858231,3.6633056
-7.3016402,6.4856627,3.7550549
-7.2829162,6.2878614,3.8241550
-7.2345748,6.0952124,3.8507244
-7.1584667,5.9101787,3.8637690
-7.0700949,5.7337359,4.1143859
-6.9772146,5.5599444,4.1540786
-6.8698200,5.3923726,4.0114271
-6.7422767,5.2363892,3.8771580
-6.5946775,5.0976966,3.7923264
-6.4308718,4.9842191,3.7740499
-6.2507254,4.8993891,3.7590098
-6.0578278,4.8459042,3.7439091
-5.8600370,4.8221707,3.7924249
-5.6608734,4.8200768,3.9900538
-5.4588942,4.8305319,4.2322614
-5.2614276,4.8451128,4.4595488
-5.0609224,4.8612122,4.6741068
-4.8624810,4.8772282,4.8776285
-4.6626392,4.8934724,5.0714552
-4.4636111,4.9098931,5.2566714
-4.2641087,4.9266583,5.4341689
-4.0648994,4.9437191,5.6046921
-3.8655355,4.9610865,5.7688701
-3.6663409,4.9786764,5.9272404
-3.4669918,4.9964356,6.0802667
-3.2678511,5.0142369,6.2283524
-3.0684740,5.0320129,6.3718514
-2.8693309,5.0496125,6.5110758
-2.6699477,5.0669662,6.6463031
-2.4707123,5.0839417,6.7777809
-2.2713610,5.1004796,6.9057319
-2.0719395,5.1164950,7.0303565
-1.8726305,5.1318927,7.1518366
-1.6729038,5.1465915,7.2703374
-1.4736901,5.1603292,7.1555423
-1.2735928,5.1730206,6.8261694
-1.0744649,5.1844344,6.4817478
-0.8740653,5.1946089,6.1179732
-0.6748825,5.2033871,5.7298805
-0.4744165,5.2108842,5.3113343
-0.2748848,5.2170713,4.8653355
-0.0746368,5.2212662,4.4167083
0.1259832,5.2212299,4.0170795
0.3248359,5.2113343,3.7447486
0.5238061,5.1814694,3.5810082
0.7127288,5.1243984,3.5491920
0.8910159,5.0330401,3.5350479
1.0480738,4.9099179,3.5208470
1.1798548,4.7608625,3.5475229
1.2866248,4.5895109,3.6152724
1.3660189,4.4024917,3.7120851
1.4159471,4.2075848,3.7962498
1.4418765,4.0129724,3.8972262
1.4861870,3.8246092,3.8873228
1.5263734,3.6294876,3.8798142
1.5364789,3.4292960,3.8642283
1.5175472,3.2321104,3.8203569
1.4696475,3.0356655,3.7172741
1.3933368,2.8501524,3.6429205
1.2882625,2.6803124,3.5965010
1.1550278,2.5317223,3.5821684
0.9969751,2.4103723,3.5677782
0.8205164,2.3193786,3.5823781
0.6293363,2.2563969,3.6714160
0.4347746,2.2187755,3.8346154
0.2340830,2.1990234,4.0826401
0.0350487,2.1925957,4.3189657
-0.1656287,2.1963727,4.5412618
-0.3650532,2.2085511,4.7515114
-0.5643911,2.2283288,4.9512620
-0.7626169,2.2548868,5.1417498
-0.9602842,2.2875366,5.3239807
-1.1565889,2.3252434,5.4987869
-1.3526236,2.3671588,5.6668664
-1.5468794,2.4118083,5.8288116
-1.7416619,2.4585239,5.9851305
-1.9349715,2.5060543,6.1362628
-2.1292015,2.5543769,6.2825924
-2.3229815,2.6025166,6.4244566
-2.5171234,2.6500378,6.5621538
-2.7115108,2.6962965,6.6959499
-2.9064711,2.7407568,6.8260826
-3.1018186,2.7827667,6.9527659
-3.2980787,2.8218420,7.0761930
-3.4946938,2.8572979,7.1965392
-3.6922771,2.8887106,7.3139642
-3.8903923,2.9155046,7.4286141
-4.0892339,2.9372647,7.5322501
-4.2885261,2.9535669,7.4636553
-4.4883776,2.9640861,7.3303649
-4.6880643,2.9685331,7.1955101
-4.8884562,2.9667061,7.0583022
-5.0876229,2.9585177,6.9144778
-5.2877384,2.9437843,6.7634883
-5.4862671,2.9226789,6.5991953
-5.6843034,2.8951522,6.4203517
-5.8813750,2.8613339,6.2228601
-6.0766294,2.8214516,6.0061876
-6.2714220,2.7750226,5.7971844
-6.4638005,2.7212230,5.6092227
-6.6535845,2.6585671,5.4421424
-6.8399617,2.5857053,5.2914243
-7.0211535,2.5018316,5.1572229
-7.1967111,2.4056393,5.0348928
-7.3645661,2.2967611,4.9227935
-7.5225203,2.1753346,4.8223823
-7.6705640,2.0398290,4.7263115
-7.8051392,1.8919689,4.6362067
-7.9243694,1.7326603,4.5543182
-8.0278690,1.5604468,4.4789954
-8.1119858,1.3789412,4.4196742
-8.1747071,1.1900485,4.3860875
-8.2144676,0.9941773,4.3686082
-8.2298333,0.7942909,4.3510588
-8.2233716,0.5948141,4.4092324
-8.2002665,0.3975055,4.5576437
-8.1654559,0.2017936,4.7670454
-8.1209038,0.0057830,4.9660519
-8.0670028,-0.1837180,5.1558793
-7.9996063,-0.3713703,5.2432301
-7.9167106,-0.5560914,5.2780456
-7.8210463,-0.7299433,5.2821668
-7.7100872,-0.8968588,5.2725925
-7.5850541,-1.0538710,5.2560734
-7.4478786,-1.1984751,5.2356834
-7.2972943,-1.3319546,5.2217320
-7.1376186,-1.4506636,5.2087213
-6.9671225,-1.5564375,5.2113936
-6.7894573,-1.6473907,5.2218098
-6.6045043,-1.7243391,5.2490704
-6.4145716,-1.7869742,5.2875147
-6.2203531,-1.8359063,5.3414526
-6.0234982,-1.8715366,5.4074222
-5.8241849,-1.8946871,5.4868688
-5.6251280,-1.9060167,5.5793077
-5.4235343,-1.9065886,5.6847164
-5.2262415,-1.8976982,5.8100078
-5.0240332,-1.8803227,5.9595211
-4.8259519,-1.8570530,6.1114874
